,country,year,population,gdp,co2,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o,continent,latitude,longitude,co2_cum,co2_cum_total
10462,91.0,0.8119658119658126,0.0032579029655787177,0.000710501797910488,0.0004501979842277876,0.0,0.001,0.001,0.0,1.0,0.7244675393677519,1.3041814185098621,0.0017269492715429637,0.5730136559266255
10270,90.0,0.17948717948717885,8.069282721473778e-05,0.0003763357173771553,0.000245226547876463,0.0,0.0,0.0,0.0,1.0,0.5109171504214549,0.8289955735597386,0.00014175716693370176,0.041202178684226404
12279,107.0,0.3162393162393151,2.8372499717425485e-05,3.602235233879089e-05,7.69142329388499e-06,0.0,0.0,0.0,0.0,4.0,0.14365485677912207,2.9285808448096993,7.679716171968363e-06,0.08153510341153268
5357,47.0,0.6666666666666643,0.00019607323880647148,5.065396407618265e-05,2.017750006967231e-05,0.0,0.0,0.0,0.0,0.0,0.20620361046492747,0.7477916604698109,8.834560709106463e-06,0.33918311669661516
10280,90.0,0.264957264957264,8.793397302020973e-05,0.0003763357173771553,0.000245226547876463,0.0,0.0,0.0,0.0,1.0,0.5109171504214549,0.8289955735597386,0.00020619224281265706,0.06643966052935749
14147,123.0,0.5213675213675195,0.0025531328521994703,0.00027861855964861793,5.493873781346421e-06,0.0,0.0,0.001,0.0,0.0,0.3095449883171662,0.16273176277968418,3.5537715983749703e-06,0.18000323863869222
20318,177.0,0.02564102564102555,1.2976201355281693e-06,0.00034118545860086776,0.0,0.0,0.0,0.0,0.0,4.0,-0.15080554402837146,3.1269020744760536,0.0,0.004296575339498965
13213,115.0,0.48717948717948545,0.0046025792035297945,0.0007924627266408747,0.00017670295853094214,0.0,0.001,0.001,0.0,0.0,-0.33688751883710266,0.6093729415449873,3.169260860441489e-05,0.1566182787834847
20458,178.0,0.27350427350427253,0.0030324297671770173,0.00034118545860086776,1.0588193105867647e-05,0.0,0.0,0.0,0.0,0.0,0.02676210033323466,0.5622867525983128,8.902801522664623e-06,0.06855598829958474
17963,156.0,0.47863247863247693,0.0018389844197423564,0.0031232268449784394,6.9922029944409e-06,0.0,0.0,0.0,0.0,0.0,0.14604351613873082,0.856667217326065,7.160036130256219e-06,0.15132185504692863
15269,133.0,0.48717948717948545,0.0012503981079076043,0.00023707141499663257,2.1176386211735294e-05,0.0,0.0,0.001,0.0,5.0,-0.40695132692410846,-1.0152465852518548,4.396283181150721e-06,0.1566182787834847
2398,20.0,0.982905982905983,0.007862421508491391,0.003807417722255313,0.0019864848707206594,0.001,0.003,0.004,0.0,5.0,-0.2976985346033282,-1.1343109239863047,0.0011353250398137905,0.9542953371932664
21262,185.0,0.19658119658119588,4.0315568538573556e-05,0.00027082396727488866,3.995544568251942e-06,0.0,0.0,0.0,0.0,4.0,-0.2884245059660413,2.9340191691015605,2.519660808301308e-06,0.045844211483106606
20654,179.0,0.9914529914529915,0.031789315768355766,0.023174837182289895,0.02337004006831982,0.004,0.017,0.022,0.001,2.0,0.8637145217424017,0.5457964332758526,0.0776624552356011,0.9769820005657622
17161,149.0,0.6666666666666643,0.005436746153210604,0.0042607374806092856,0.00448459922340598,0.0,0.001,0.001,0.0,2.0,0.7706224171349036,0.35869029402606345,0.0020063429101301244,0.33918311669661516
11585,101.0,0.32478632478632363,0.0022711848146206434,0.0003957092380599856,6.992202994440899e-07,0.0,0.001,0.001,0.0,0.0,-0.3303028697895431,0.8105595664231429,4.4094064145272897e-07,0.0843431710870864
17238,150.0,0.3162393162393151,2.3302563122329086e-05,2.0982038977095266e-06,6.992202994440899e-07,0.0,0.0,0.0,0.0,0.0,-0.08128866976906311,0.9678551382190064,6.981560156334875e-07,0.08153510341153268
17975,156.0,0.5811965811965791,0.002503417692121792,0.0031232268449784394,1.538284658776998e-05,0.0,0.0,0.0,0.0,0.0,0.14604351613873082,0.856667217326065,1.087128652915002e-05,0.23111960472614682
10992,96.0,0.2991452991452981,0.0005033525232277071,0.00014488986310375282,4.794653481902331e-06,0.0,0.0,0.0,0.0,0.0,0.10035594504281264,-0.16346496163581295,4.5353894549423545e-06,0.0757543825745245
4445,39.0,0.5470085470085451,0.0010981858478460674,0.000383936055990226,6.732492597504524e-05,0.0,0.0,0.0,0.0,3.0,0.17930750549705393,-1.4673665480160443,5.5267185042084e-05,0.19993694383794014
11941,104.0,0.34188034188034067,5.456528123998016e-05,0.00014990767254739724,3.995544568251943e-07,0.0,0.0,0.0,0.0,1.0,0.0649323620625588,1.278007138087382,4.304420547514735e-07,0.09055743635758436
5963,52.0,0.8034188034188041,0.04451186145950539,0.016282520782184264,0.008827456503253223,0.002,0.001,0.003,0.0,0.0,0.4582196022659125,0.5108150573868596,0.004575837884855617,0.5580292283810039
